Tier,Points,Player ID
GRANDMASTER,622,eM5YZtExUrFPwQlRVpuNERYY1AMEzAsygdGw18KhYhPATSykxsxrjmcJLqfyiYC6RKkon53ULYgidA
GRANDMASTER,621,0oyacEpIF8JLkMAC4qLzI0LrllnbF3fAkttQmTCjB2fkGb9SXogyS7kPBW4hUu_ZixUwLfzq-4FzEg
GRANDMASTER,620,ycehCygR7M7CC4tIQGhlhgpQx46pPQQiy50zhEbS-WYiTJmrowZEMJz_hybnUNcItTq62ItAC_WQNA
GRANDMASTER,619,1gUtx3lxRZQulsFgxHPmiFCPAKR3QqTGPC_jtL2xQ4GmrvZdCqidAT-cnLYcbuKtWNgn8ahE1YZzTw
GRANDMASTER,618,jaMQmWqclfChW87aaVqrZJY1hUWsQZvlLskgSk6CAxE7Dru6ZYDrASrvx7Nlon2iQyZrrp7l-KK0vA
GRANDMASTER,618,wFy5hm27K0aT_vgT-q1mLntSAY5uHK-csjtwx8G15L8TU3fb0_SgXn_B6rQSiSoKd9O1SwT5BYs_6w
GRANDMASTER,612,LCczNYNuuoZyL78A0BWvPOCqr0iS1yhsZUTEv7E6Ap9m9HrpLMbyh2Kon2lcaJA5mlSLOwe6fPJtOw
GRANDMASTER,611,NBgzThBjJcJq7V-doTVtyiFMIyVEVdlbk6VGz3NrRrBWq58YwXJhmINL5QRIVrpdIZMbJWmRjo0ZjA
GRANDMASTER,611,jfYzZp2fOM9wdZY-dUvpYMPvOhRHWf5PYdA22l0uQTl41qNluZeUxVadltyGQnMFwQ3pXE0rm_9p2w
GRANDMASTER,607,wujpzaSCmueOMlse-wN-cFdGybHXZe1pinWL9tyhpR3PVmPhuGTAFGLYc78zNPmTx6ecj3vnZZGZkA
GRANDMASTER,607,v9x-KxWM619k1q9RovTTi2Hf2zdzn2VYFPkAeuK-1TW_6S6--D8CW--TTAEcKsafmL-BoHEGdcaJ3g
