Tier,Points,Player ID
GRANDMASTER,783,k5e0FOMTbJxTIYPlirVS7Hyexc3l2JqVPZ5pbEnWuWcTJdngGpw8f6kg8r4EeifWRAaS7i9kU0SpAw
GRANDMASTER,783,QIj9a35z81ZiIFTBbRsOETBbHuK-4t5wCeby4H0dJZpvZ1aH7ewCS7D1gMMrrZ68_6BqqlPFJPLtvw
GRANDMASTER,783,2inLCEZVuyT3ij0Pl3DWAXavp4LwiqnT7Kdv8yI7XhQ8D8YOJQLnsEXt3O0xWfdhTZwTp3Ztcxr7hQ
GRANDMASTER,783,2KscEaFFvBxcSqhV7DC90ze5plwmujko-HDfS59FH5M03ILNkjzgKOr6cZBB7DKh101R_bTXwmejwg
GRANDMASTER,781,0z6E42e890bRLXpFy6nqOGKJ9Kkq2RhvsNZMCuPVRoVMbp5S8bSQIHHA3U76DibVbMro7yC1ehFOAA
GRANDMASTER,779,zMZNaoNMSSsmYZmvVIdfNGj5jCcOI1l4e6Cfg257AFVrv_0oaBAGMxorQ8FyUlFi7FgWXBJQN9eJhg
GRANDMASTER,779,_aXWFKhbOonejUUc-uZwXn_rYtxo7N5O5U8PSvMMqhP-jmv27wHhtFczFe8BAcaPhSrOxtTBG9z8oA
GRANDMASTER,778,8mn1bJHuC0YSEPr44pjzQLLVL9KNzhPqP-8NZCTYb_u98yqu_8SLk7tMoACgMJUi6Skz30l21_fsXA
GRANDMASTER,777,K_axTqt3p0pw09a9fyG935jeEZf587PH7aOgCwMiBfi8_i8WOpMIqAvvpI5pjqEcK5x8kpiUPqTkJA
GRANDMASTER,776,PJjuJHJZ0DsYTwAdm7Lz5Yv36kuvvoSf_OuFLw4H_yLLEdUJBvN35uaZ00NKIhgCOIgS3FZ2t5cYOQ
GRANDMASTER,776,oXTeoukg200b1PGNHeuzrJOsMlhIhIcwLHdeIu0i9Pqnadtf8jn7qy5h1-x-efnBa7tIzOSJbaCiRg
GRANDMASTER,774,J6vD8PAiNrkWj-AyszWwAe72fXTkw5HJLDlomZSXMWl16h0q-pCs9FVNsJ0U60h2vfhvrTAZRAQXbA
GRANDMASTER,771,RQRSRvkMx1uDl6RCkKe-ikcAMzlSiPbiUZZ-oZv5X_a9xcCGfdjDlSS1BvzsqD_bNeWauVA7QE2GAA
GRANDMASTER,771,g1Rt8-mLivn7XlCk5mQqLJM5H3LPvJXPeUo7DQK2CAw-n0wDzfLm9ao2kzrAq3SmDaBga-t0pwUMkw
GRANDMASTER,770,smh3YxRArxca_VO7zjqxA0_YMf495P4jFtO8aZHyWIaa_7VEZ4fQHzy7P5v-c3qcCgTf1Y9pEkn1_w
GRANDMASTER,768,uy7Q80lEBOjBaXd-RJSqBKRoqu8L1DQaYenQyB0Z9n51V3scWvapy5ttDS1w0yFaJU4Hu7n_lzc2FA
GRANDMASTER,768,r4LbjnlBajvPeXlv1-pfhARoMy5Cych9xWsXbceL0PVP3JReGMbj2F0tEkIjispTzLWPS1bNDuT-iw
GRANDMASTER,768,3qdLBgx8s1Ryp0XONp1sGQNxM7G0t3UdKfvBolKrdY-fNo-pKR-7QFQji92CAcNkDLtVxE2zxYx49w
GRANDMASTER,768,_K2QNYrM3jHNBQ6x9LjPO_W8-TvOwaM2nAMATOgNU2eGXS4FQ6IyGOpBEaMZO7zdVIJtks_Bxgty1g
GRANDMASTER,767,91AP1o5DSCTSDLM1omwTLcwy7gWI1R4pH9OlA-cuFiJ7_bDObZ7ZFx-2nXaZG8T-wdJWyotrEU9B9Q
GRANDMASTER,767,NAe7MUBKbvskrKrOFciJUPzD8Emvlog-e4e7K8EeJUMRZnSODn83gKSttPaObYezv7za8vh-XuyJzQ
GRANDMASTER,767,wF7qdE7p39S1oMWfwBL7IvhqsxdNqQImu9Lz-p3ZkSoA_pPrfbJRiB9JLb7t8aD5bO3hyvarrwHH_g
GRANDMASTER,767,BZuyripH8pCZRkvNCn_RMZvHMIukKwt3Ma4Nkixaw11YWzko6OgHBwfby72kGLGLpkEVnlGCiGmTOg
GRANDMASTER,764,yE8WjE4AmUhDR_tSyReAwbjXZZ07s4c3xBDmds7BYnWVkl_10IWF-T1p7IHqCDg-Cu0IsT8qjeH4_g
GRANDMASTER,762,HYFqQSh9KDqkOr6TdPFDG8d6WSQoK84u0Xv5OcQbft96rPxn-p_NoNXTlm4jSCfC4eScty57qpLOqw
GRANDMASTER,762,Nqm3ziuy_aK5PV0jfVIk2CPo5OpXwRSfOPUibRLRrmbbrRZmQhSLl_KJPq7m5O3qWF_PnD83ILfwHg
GRANDMASTER,758,5wCfEwAdzTdYvEzMzP15Z1KksfFgmy9UOVVouUeD0Ae_taA19OXh9BvyXRUqEm2-SOQERrYcPoQkMA
GRANDMASTER,758,34O9xH0drfUXZn4MKHRcY7O5ZqNKmmTULNDx_92xXo_72MJ2c27uFXLDPwoA-d1zmNbh8QL5sH0u3w
GRANDMASTER,758,VvQbHaKTwiPXu4Is1l9hZlb5pHwCDyE70N6JWc0pJ5Y-LLn-0g6FIqePEU3HGepjpwqMikF_oUsZmQ
GRANDMASTER,757,tsgcLT4YpzeMhX3m6aoaPiDzIfF0IQHlIJbI7D7jXI7a7l9FwJAwqlikV1ZrKSh-Urt1F_61DNzF0Q
GRANDMASTER,756,WME15nCKQ27z2kKBT4yiAFaEjeCCt9dDf628R4ckuKlEryZwzfTAuFy_IqkRAn_FzhcDsei6x7ZHfw
GRANDMASTER,755,lT-wm6nqCOcmjUVWdv_oHzutbvxiBU0g_IGsota7IvqaSVd-3Bsmko1E3WMhTuJsEZw-XJMwzdy4Jw
GRANDMASTER,754,r3qsFsd5vGxkguLw0aNxZ_c8chUp0vkoU6_iOYn4ZRzutGQwUoIFzCHMRtYlxMc9IZBZJao0bW-5xA
GRANDMASTER,753,fUC6Yo8rL3BIpx9jFj5z_NqHipw7sXQm9qXj-RqL3Evmq0Y6WY11TZqDuw8w9sd0Up2scAPMuUpa0w
GRANDMASTER,753,Kdms2hMOO4wjLeCEz-_-XmR0uKQcsAxif7m90RYKNS-aPC3dmxlbBwQ_AQr6cc-U89pGeqkL7a6Fwg
GRANDMASTER,753,slvMH6_D1H5zwfpVAhULHjinORRyuAYtgKaVyh7AQS6jp9Wc6blzzXP2qE289J0siKI-TKbOZOZy4w
GRANDMASTER,752,2iYzlHxvp0B7L6SsCZBET-AbyF8dNkqCuKRMQWRVduOMxB6eW8EzhK46KmwRMblecMVHSh7NNEUOYw
GRANDMASTER,751,NdMLvFWGE2zCcawSaSL6-Nug0nXJShR-HADaSQLmvTM1XjcbdGiyY2zRlvbioSqQQIRxHiD0W3L4jA
GRANDMASTER,751,jyt15eHrgZ0IhQPr-4y8DctQmcUkZZdBE3jfMpJDm5knTFhciUSCKi4ZnyU6hzfPY9YB_GbD8fo60w
GRANDMASTER,750,bbuqa-0gVauk4Wo9JjZKF7Uvk2vHKFYhsyN8fQrvpgUlFZiGLvB76gGHfcOCo2d5yYH8ZwmxDjg1qg
GRANDMASTER,748,Jxy-9joBSB9hl4qnfGGRAJu1kyvjxc2ZQHrjhhgTwezHoEigMOiRAE9ZJcoEjKaLyExecfRYbpYNSw
GRANDMASTER,748,8405M_ExYTFTQlDU6CaWeJ4lioZ2n5GiDyqXPLWU40CWLhS6_PuKHhukFwsVpMul-2X19hiruiFmBQ
GRANDMASTER,745,gaEyEuZ7U7ohVznNi1vznwL1MK3fXroMn2vinxi7pohYW9glOJ1b8Z_oetTpO4MopqLyEqsQ1VWwrw
GRANDMASTER,745,Y2qrb6KfqRvDo_HgWqeGBIDGiyap1Ci2G0oofdOM2gLAasfe1kAauSO_JmMkp5MwO9qxJoi2OTjYJA
GRANDMASTER,745,jaereJkVt1JBcTxHksVBXq3nq1cdnKCKpZXY4X7HtqvxYBQ1PWV084AN1_2oYqZ4m0jSrntu_AkNaA
GRANDMASTER,744,Z2WLkkb19gzqrRj41PFZ-wpnHiP_sEMV72Uh9xrDWd51sD-YM2I-nswvbtKHvnM893eDGNAQLAqrvg
GRANDMASTER,743,aV81_QNu6v2y4OCFL7U1145ST_gI6jeZUTgQJKvySunJjDMj1xEQNKih2bdlHGQ2AHi4Aw7MOoFbtg
GRANDMASTER,743,-Y9iqYhpkLgtj0YMoU-JT31OBpDNxlvBFBBY6209kl40cM2e5H7KkzDAeaqQc9AWS7A_Pm2WdtbStQ
GRANDMASTER,743,B9FnWdlVsFauQswxlGZIBDnUU7MFlBpBEFKLb790ENeiAoqL6l51hxPyHAfn-ls9njgjdiPFR7bhqA
GRANDMASTER,742,Uz62D59w3WNV7COtIDQXDoawzpxaGAzAYLa0Ql6WVx7ElgPAp0QPhc_sTgerWGiR0g-gmskEM2GKlA
GRANDMASTER,742,1IUbIbyRR9PY84Rcvph79g0z5Q7SDewMWO_zSbWA73SSOENF-mKTrPIYfRTcLL2iyjc7IG_Zuyla4w
GRANDMASTER,740,2YDCTEA9KBJVpeZ2JRRBQwahGRBQl_YJhNN0suCW1yXbRyB5OV7NFPt_IhTPI1ZAB7Xev_RGh5PIRw
GRANDMASTER,740,WJrNxOY08Hu0oGVyZSWZIqqlZqcEl5pgLyFUB8PIyB8e9xn1I4lIkMVQrb_eYX0j3bhii8H1qtt4kQ
